id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
72380,72607,131873,5563,,7Bet UMi,Kochab,14.845105,74.155505,40.1445,-32.29,11.91,17,2.07,-0.948,K4IIIvar,1.465,-8.058164,-7.429707,38.619407,-0.00000611,0.00000291,0.00001736,3.88643929,1.294257717,-1.57E-07,5.77E-08,Bet,7,UMi,1,72380,,208.5451048,,,
80571,80816,148856,6148,,27Bet Her,Kornephoros,16.503668,21.489613,42.6621,-98.43,-14.49,-26,2.78,-0.37,G8III,0.947,-15.155861,-36.689058,15.62843,-0.00000979,0.00002963,-0.00001253,4.320650131,0.375064505,-4.77E-07,-7.02E-08,Bet,27,Her,1,80571,,122.4616199,,,
61166,61359,109379,4786,,9Bet Crv,Kraz,12.573121,-23.396759,44.6628,0.86,-56,-8,2.65,-0.6,G5II,0.893,-40.529889,-6.127261,-17.73539,0.00001221,0.00000166,-0.00000788,3.2916353,-0.408350481,4.17E-09,-2.71E-07,Bet,9,Crv,1,61166,,151.3561248,,,
110547,110893,239960,,Gl 860A,,Kruger 60,22.466642,57.695875,4.001,-870.23,-471.1,-33.3,9.59,11.579,M2V,1.613,1.968033,-0.83547,3.381486,-0.00001624,-0.00001144,-0.00003367,5.881753023,1.006982982,-4.22E-06,-2.28E-06,,,Cep,1,110547,Gl 860,0.00203423,DO,9.628,9.548
104751,105090,202560,,Gl 825,,Lacaille 8760,21.287725,-38.867362,3.9462,-3259,-1146.99,28.2,6.69,8.709,M1/M2V,1.397,2.330004,-2.003156,-2.476477,-0.00003405,-0.00005295,-0.00003518,5.573113374,-0.678363443,-1.58E-05,-5.56E-06,,,Mic,1,104751,,0.028602237,AX,6.707,6.667
113687,114046,217987,,Gl 887,,Lacaille 9352,23.097531,-35.853073,3.2759,6767.26,1326.66,9.5,7.35,9.773,M2/M3V,1.483,2.581532,-0.621353,-1.918773,0.00004484,0.00009974,0.00001138,6.046919538,-0.625754162,3.28E-05,6.43E-06,,,PsA,1,113687,,0.010734949,,,
53879,54035,95735,,Gl 411,,Lalande 21185,11.055632,35.969877,2.5469,-580.2,-4767.09,-84.3,7.49,10.46,M2V,1.502,-1.998,0.504305,1.495504,0.00003587,-0.00000166,-0.00009828,2.894357577,0.627792793,-2.81E-06,-2.31E-05,,,UMa,1,53879,,0.005701643,,,
36107,36208,,,Gl 273,,Luyten's Star,7.456805,5.225785,3.8026,571.27,-3694.25,18.2,9.84,11.94,M5,1.573,-1.409549,3.514856,0.346358,-0.00001899,0.00001905,-0.00006612,1.952186962,0.091207157,2.77E-06,-1.79E-05,,,CMi,1,36107,,0.001458814,,,
113603,113963,218045,8781,,54Alp Peg,Markab,23.079348,15.205264,40.8831,61.1,-42.56,-4,2.49,-0.568,B9.5III,-0.002,38.311434,-9.417123,10.722722,0.00000121,0.00001217,-0.00000921,6.042159146,0.265381927,2.96E-07,-2.06E-07,Alp,54,Peg,1,113603,,146.9602899,,,
111804,112158,215182,8650,,44Eta Peg,Matar,22.716704,30.221245,65.703,13.11,-26.11,4,2.93,-1.158,G2II-III..,0.852,53.59916,-18.717064,33.070991,0.00000867,0.0000014,-0.00000513,5.947219325,0.527460231,6.36E-08,-1.27E-07,Eta,44,Peg,1,111804,,253.0463049,,,
59592,59774,106591,4660,Gl 459,69Del UMa,Megrez,12.257086,57.032617,24.6853,103.56,7.81,-13.4,3.32,1.358,A3Vvar,0.077,-13.402309,-0.903455,20.710384,0.00000906,-0.00001181,-0.00001099,3.208897599,0.995406944,5.02E-07,3.79E-08,Del,69,UMa,1,59592,,24.93446188,,,
28288,28360,40183,2088,NN 3375,34Bet Aur,Menkalinan,5.992149,44.947433,24.8694,-56.41,-0.88,-19.4,1.9,-0.078,A2V,0.077,0.036195,17.601288,17.569058,0.00000677,-0.00001398,-0.00001409,1.568740945,0.784480691,-2.73E-07,-4.27E-09,Bet,34,Aur,1,28288,,93.58365436,Bet,1.967,1.897
14100,14135,18884,911,,92Alp Cet,Menkar,3.037992,4.089734,76.3942,-11.81,-78.76,-26,2.54,-1.875,M2III,1.63,53.342561,54.414384,5.448321,-0.00001399,-0.00002052,-0.00003099,0.795344514,0.071379323,-5.73E-08,-3.82E-07,Alp,92,Cet,1,14100,,489.7788194,Alp,2.561,2.521
68714,68933,123139,5288,Gl 539,5The Cen,Menkent,14.111395,-36.369954,18.0343,-519.29,-517.87,1.3,2.06,0.78,K0IIIb,1.011,-12.358808,-7.624204,-10.694288,-0.0000019,0.00005217,-0.00003724,3.694354548,-0.634775453,-2.52E-06,-2.51E-06,The,5,Cen,1,68714,,42.46195639,,,
53754,53910,95418,4295,Wo 9343,48Bet UMa,Merak,11.030677,56.382427,24.4499,81.66,33.74,-12,2.34,0.399,A1V,0.033,-13.103033,3.398358,20.360601,0.00000737,-0.00001191,-0.00000801,2.887824569,0.984058986,3.96E-07,1.64E-07,Bet,48,UMa,1,53754,,60.31148196,,,
45106,45238,80007,3685,,Bet Car,Miaplacidus,9.220041,-69.717208,34.6981,-157.66,108.91,-5,1.67,-1.032,A2IV,0.07,-8.980712,8.001552,-32.546536,0.00000613,0.00003005,0.00001115,2.413801173,-1.216794819,-7.64E-07,5.28E-07,Bet,,Car,1,45106,,225.3201336,,,
25865,25930,36486,1852,,34Del Ori,Mintaka,5.533445,-0.299092,212.3142,1.67,0.56,16,2.25,-4.385,O9.5II,-0.175,25.868117,210.729667,-1.108306,0.00000029,0.00001645,0.00000049,1.448652417,-0.00522014,8.10E-09,2.71E-09,Del,34,Ori,1,25865,,4943.10687,Del,2.334,2.234
10800,10826,14386,681,,68Omi Cet,Mira,2.322442,-2.977643,91.659,10.33,-239.48,64,6.47,1.659,M5e-M9e,0.966,75.131148,52.288786,-4.761374,0.00004649,0.00003795,-0.00010967,0.608013998,-0.051969667,5.01E-08,-1.16E-06,Omi,68,Cet,1,10800,,18.89731054,Omi,8.511,4.871
5436,5447,6860,337,Gl 53.3,43Bet And,Mirach,1.162194,35.620558,60.5327,175.59,-112.23,-0.8,2.07,-1.84,M0IIIvar,1.576,46.946371,14.741814,35.255129,0.00000223,0.00005471,-0.00002725,0.304261793,0.621696012,8.51E-07,-5.44E-07,Bet,43,And,1,5436,,474.2419853,,,
15824,15863,20902,1017,,33Alp Per,Mirphak,3.405378,49.86118,155.2795,24.11,-26.01,-2,1.79,-4.166,F5Ib,0.481,62.885098,77.880689,118.708804,-0.00000555,0.00002202,-0.00001419,0.891526004,0.870241752,1.17E-07,-1.26E-07,Alp,33,Per,1,15824,,4040.173354,,,
30251,30324,44743,2294,,2Bet CMa,Mirzam,6.378329,-17.955918,151.0574,-3.45,-0.47,34,1.98,-3.916,B1II/III,-0.24,-14.209731,142.995999,-46.568852,-0.00000075,0.00003306,-0.00001105,1.669842696,-0.313389884,-1.67E-08,-2.28E-09,Bet,2,CMa,1,30251,,3209.223768,Bet,1.999,1.969
65173,65378,116656,5054,NN 3783A,79Zet UMa,Mizar,13.398747,54.925362,26.3089,121.23,-22.01,-5.6,2.23,0.129,A2V,0.057,-14.115808,-5.413302,21.531272,0.00000646,-0.00001408,-0.0000063,3.507783855,0.958628404,5.88E-07,-1.07E-07,Zet,79,UMa,1,65173,NN 3783,77.3392578,,2.336,2.196
67711,67927,121370,5235,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.596709,-0.00000795,-0.00000051,-0.00001845,3.641998952,0.321100736,-2.95E-07,-1.74E-06,Eta,8,Boo,1,67711,,9.585173977,,,
39318,39429,66811,3165,,Zet Pup,Naos,8.059737,-40.003148,332.2259,-30.82,16.77,-24,2.21,-5.397,O5IAf,-0.269,-130.674899,218.376203,-213.564535,0.00004333,0.00002425,0.00003647,2.110034133,-0.698186638,-1.49E-07,8.13E-08,Zet,,Pup,1,39318,,12554.51674,Zet,2.224,2.194
88361,88635,165135,6746,,10Gam2Sgr,Nash,18.096803,-30.424091,29.7,-55.75,-181.53,22,2.98,0.616,K0III,0.981,0.648969,-25.602281,-15.040072,-0.00000787,-0.00000637,-0.00003393,4.737732034,-0.531000564,-2.70E-07,-8.80E-07,Gam-2,10,Sgr,1,88361,,49.38556196,,,
25542,25606,36079,1829,,9Bet Lep,Nihal,5.470756,-20.759441,49.1642,-5.03,-85.92,-14,2.81,-0.648,G5II,0.807,6.349344,45.531613,-17.425966,-0.00000166,-0.00002061,-0.00001407,1.432240699,-0.362320595,-2.44E-08,-4.17E-07,Bet,9,Lep,1,25542,,158.1976399,,,
92564,92855,175191,7121,,34Sig Sgr,Nunki,18.92109,-26.296722,69.8324,13.87,-52.65,-11,2.05,-2.17,B2.5V,-0.134,14.950858,-60.794062,-30.937099,0.00000027,0.00001858,-0.000011,4.953529829,-0.458964384,6.72E-08,-2.55E-07,Sig,34,Sgr,1,92564,,642.6877173,,,
118084,7751,10361,487,Gl 66A,,p Eridani,1.663003,-56.19462,8.1466,268.8,25.41,19.5,5.8,6.245,K2 V,0.86,4.110128,1.912046,-6.7701,0.00000634,0.00001466,-0.00001601,0.43537305,-0.980781133,1.30E-06,1.23E-07,,,Eri,1,118084,Gl 66,0.276694165,,,
100425,100751,193924,7790,,Alp Pav,Peacock,20.427459,-56.73509,54.8246,7.71,-86.15,2,1.94,-1.755,B2IV,-0.118,17.850262,-24.200974,-45.841245,-0.00000905,0.00001572,-0.00001427,5.347896379,-0.990214122,3.74E-08,-4.18E-07,Alp,,Pav,1,100425,,438.5306978,,,
57828,58001,103287,4554,,64Gam UMa,Phad,11.897168,53.69476,25.5037,107.76,11.16,-13,2.41,0.377,A0V SB,0.044,-15.094867,0.406425,20.552678,0.00000862,-0.00001356,-0.0000099,3.114671245,0.937150353,5.22E-07,5.41E-08,Gam,64,UMa,1,57828,,61.54602374,,,
26569,26634,37795,1956,,Alp Col,Phakt,5.660817,-34.074108,80.1282,-0.1,-24.05,35,2.65,-1.869,B7IV,-0.12,5.885917,66.110037,-44.89318,0.0000022,0.00002432,-0.00002779,1.481998327,-0.594705371,-4.85E-10,-1.17E-07,Alp,,Col,1,26569,,487.0796665,,,
11734,11767,8890,424,,1Alp UMi,Polaris,2.52975,89.264109,132.626,44.22,-11.74,-17,1.97,-3.643,F7:Ib-IIv SB,0.636,1.3431,1.047629,132.614909,-0.00001171,0.00002692,-0.00001748,0.662287075,1.557952613,2.14E-07,-5.69E-08,Alp,1,UMi,1,11734,,2495.743795,Alp,1.993,1.953
37718,37826,62509,2990,Gl 286,78Bet Gem,Pollux,7.755277,28.026199,10.3584,-625.69,-45.95,3.6,1.16,1.084,K0IIIvar,0.991,-4.055465,8.19518,4.867171,0.00002624,0.00001782,-0.00000031,2.030326887,0.489149442,-3.03E-06,-2.23E-07,Bet,78,Gem,1,37718,,32.09223768,,,
61748,61941,110379,4825,Gl 482A,29Gam Vir,Porrima,12.694345,-1.449375,11.685,-616.66,60.66,-19.9,2.74,2.402,F0V+...,0.368,-11.488622,-2.111702,-0.295552,0.00001361,0.00003802,0.00000395,3.323371774,-0.025296363,-2.99E-06,2.94E-07,Gam,29,Vir,1,61748,Gl 482,9.532350439,,,
37173,37279,61421,2943,Gl 280A,10Alp CMi,Procyon,7.655033,5.224993,3.5142,-716.57,-1034.58,-4,0.4,2.671,F5IV-V,0.432,-1.469312,3.17617,0.320024,0.00001212,0.00000289,-0.00001792,2.004083041,0.091193332,-3.47E-06,-5.02E-06,Alp,10,CMi,1,37173,Gl 280,7.440463662,,,
70666,70890,,,Gl 551,,Proxima Centauri,14.495985,-62.679485,1.2959,-3775.64,768.16,-16,11.01,15.447,M5Ve,1.807,-0.472264,-0.361451,-1.151219,-0.00001186,0.00002079,0.00001675,3.795039917,-1.093963385,-1.83E-05,3.72E-06,,,Cen,1,70666,,5.77E-05,V645,11.079,10.939
47772,47908,84441,3873,,17Eps Leo,Ras Elased Australis,9.764188,23.774255,75.643,-46.09,-9.57,4,2.97,-1.424,G0II,0.808,-57.700126,38.244772,30.494289,0.00000504,0.00001694,-0.00000156,2.556258344,0.41493902,-2.23E-07,-4.64E-08,Eps,17,Leo,1,47772,,323.2957534,,,
84086,84345,156014,6406,,64Alp1Her,Rasalgethi,17.244127,14.390333,110.2536,-6.71,32.78,-33,2.78,-2.432,M5IIvar,1.164,-20.995512,-104.709944,27.400863,0.00000377,0.00003703,0.00000858,4.514501981,0.251158688,-3.25E-08,1.59E-07,Alp-1,64,Her,1,84086,,818.0879579,Alp,2.967,2.567
85769,86032,159561,6556,Gl 681,55Alp Oph,Rasalhague,17.582241,12.560035,14.8965,110.08,-222.61,12.6,2.08,1.215,A5III,0.155,-1.587067,-14.453242,3.239454,0.00000615,-0.00001685,-0.00001289,4.603020023,0.219213961,5.34E-07,-1.08E-06,Alp,55,Oph,1,85769,,28.44461107,,,
85410,85670,159181,6536,,23Bet Dra,Rastaban,17.507213,52.301387,116.5501,-15.59,11.57,-20,2.79,-2.543,G2II,0.954,-9.169333,-70.678899,92.218765,-0.00000646,0.00001867,-0.00001219,4.583377712,0.912831407,-7.56E-08,5.61E-08,Bet,23,Dra,1,85410,,906.1498022,,,
30016,30089,44179,,,,Red Rectangle,6.332838,-10.637414,440.5286,-10.98,-21.1,0,8.85,0.63,B8,0.344,-37.678828,431.31548,-81.318571,0.00002408,-0.00000625,-0.00004429,1.657933057,-0.185657901,-5.32E-08,-1.02E-07,,,Mon,1,30016,,48.75284901,V777,8.897,8.767
49528,49669,87901,3982,,32Alp Leo,Regulus,10.139532,11.967207,24.3132,-249.4,4.91,6,1.36,-0.569,B7V,-0.087,-21.018857,11.132218,5.041397,0.00000856,0.00002873,0.00000184,2.654523172,0.208867165,-1.21E-06,2.38E-08,Alp,32,Leo,1,49528,,147.0957077,,,
24378,24436,34085,1713,,19Bet Ori,Rigel,5.242298,-8.20164,264.5503,1.87,-0.56,21,0.18,-6.933,B8Ia,-0.03,51.601106,256.709905,-37.740051,0.00000182,0.00002121,-0.00000377,1.372430369,-0.143145631,9.07E-09,-2.71E-09,Bet,19,Ori,1,24378,,51665.42426,,,
71456,71683,128620,5459,Gl 559A,Alp1Cen,Rigil Kentaurus,14.660765,-60.833976,1.3248,-3678.19,481.84,-26.2,-0.01,4.379,G2V,0.71,-0.495203,-0.414084,-1.156625,-0.00000722,0.00002476,0.00002491,3.838179212,-1.061753176,-1.78E-05,2.34E-06,Alp-1,,Cen,1,71456,Gl 559,1.543121066,,0.113,-0.087
6672,6686,8538,403,,37Del Cas,Ruchbah,1.430216,60.235283,30.4785,297.24,-49.49,7,2.66,0.24,A5Vv SB,0.16,14.082378,5.53413,26.457567,-0.00000685,0.0000445,0.00000258,0.374429587,1.051304016,1.44E-06,-2.40E-07,Del,37,Cas,1,6672,,69.82324041,Del,2.666,2.656
108728,109074,209750,8414,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,17.9,-9.93,8,2.95,-3.078,G2Ib,0.969,140.987693,-76.722268,-0.896054,0.00001381,0.00000834,-0.00000777,5.784823674,-0.005582447,8.68E-08,-4.81E-08,Alp,34,Aqr,1,108728,,1483.200967,,,
105936,106278,204867,8232,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7,2.9,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,0.00001625,0.00001053,-0.00000602,5.635488812,-0.097235298,1.10E-07,-3.25E-08,Bet,22,Aqr,1,105936,,1635.309652,,,
100128,100453,194093,7796,,37Gam Cyg,Sadr,20.370473,40.256679,561.7978,2.43,-0.93,-8,2.23,-6.518,F8Ib,0.673,249.318228,-348.795593,363.040966,0.0000027,0.0000076,-0.00000722,5.332977255,0.702611598,1.18E-08,-4.51E-09,Gam,37,Cyg,1,100128,,35253.31812,,,
27298,27366,38771,2004,,53Kap Ori,Saiph,5.795941,-9.669605,198.4127,1.55,-1.2,21,2.07,-4.418,B0.5Iavar,-0.168,10.444137,195.314937,-33.326707,-0.00000037,0.00002103,-0.00000475,1.517373893,-0.16876644,7.51E-09,-5.82E-09,Kap,53,Ori,1,27298,,5095.654806,,,
85965,86228,159532,6553,,The Sco,Sargas,17.62198,-42.997824,92.081,6.06,-0.95,1,1.86,-2.961,F1II,0.406,-6.654055,-67.016643,-62.796539,0.00000265,-0.00000072,-0.00000101,4.613423665,-0.750453596,2.94E-08,-4.61E-09,The,,Sco,1,85965,,1331.680376,,,
113521,113881,217906,8775,,53Bet Peg,Scheat,23.062901,28.082789,60.0962,187.76,137.61,9,2.44,-1.454,M2II-IIIvar,1.655,51.433435,-12.877612,28.290136,0.00000286,0.00005567,0.0000397,6.037853304,0.490137132,9.10E-07,6.67E-07,Bet,53,Peg,1,113521,,332.3533036,Bet,2.584,2.384
85665,85927,158926,6527,,35Lam Sco,Shaula,17.560145,-37.103821,175.1313,-8.9,-29.95,-3,1.62,-4.597,B1.5IV+...,-0.231,-16.048583,-138.749793,-105.649898,-0.00000546,0.00001854,-0.00001843,4.597235152,-0.647583843,-4.31E-08,-1.45E-07,Lam,35,Sco,1,85665,,6008.969505,Lam,1.656,1.596
3172,3179,3712,168,,18Alp Cas,Shedir,0.675116,56.537331,69.979,50.36,-32.17,-4,2.24,-1.985,K0II-IIIvar,1.17,37.984817,6.784483,58.379619,0.00000374,0.00001802,-0.00000943,0.176744881,0.986762576,2.44E-07,-1.56E-07,Alp,18,Cas,1,3172,,542.0008904,Alp,2.25,2.23
92133,92420,174638,7106,,10Bet Lyr,Sheliak,18.834665,33.362667,294.9853,1.1,-4.46,-19,3.52,-3.829,A8:V comp SB,0.003,53.40884,-240.514817,162.223134,-0.00000122,0.00001276,-0.00001601,4.930903799,0.582288386,5.33E-09,-2.16E-08,Bet,10,Lyr,1,92133,,2962.101936,Bet,4.259,3.329
8884,8903,11636,553,Gl 80,6Bet Ari,Sheratan,1.910668,20.808035,17.9856,96.32,-108.8,-4,2.64,1.365,A5V...,0.165,14.752622,8.063457,6.389157,-0.00000443,0.00000715,-0.00001032,0.500211742,0.363168722,4.67E-07,-5.27E-07,Bet,6,Ari,1,8884,,24.77422058,,,
32263,32349,48915,2491,Gl 244A,9Alp CMa,Sirius,6.752481,-16.716116,2.6371,-546.01,-1223.08,-9.4,-1.44,1.454,A0m...,0.009,-0.494323,2.476731,-0.758485,0.00000953,-0.00001207,-0.00001221,1.76779537,-0.291751259,-2.65E-06,-5.93E-06,Alp,9,CMa,1,32263,Gl 244,22.82443312,,-1.333,-1.523
65269,65474,116658,5056,,67Alp Vir,Spica,13.419883,-11.161322,76.5697,-42.5,-31.73,1,0.98,-3.44,B1V,-0.235,-69.990853,-27.285826,-14.82176,-0.00000454,0.00001516,-0.00001175,3.513317218,-0.194801818,-2.06E-07,-1.54E-07,Alp,67,Vir,1,65269,,2070.141349,Alp,1.001,0.961
96970,97278,186791,7525,,50Gam Aql,Tarazed,19.770994,10.613261,121.0654,15.72,-3.08,-2,2.72,-2.695,K3II,1.507,53.215608,-106.431852,22.297682,0.0000075,0.00000563,-0.00000215,5.176034186,0.185236351,7.62E-08,-1.49E-08,Gam,50,Aql,1,96970,,1042.317429,,,
68537,68756,123299,5291,,11Alp Dra,Thuban,14.073165,64.37585,92.9368,-56.52,17.19,-13,3.67,-1.171,A0III SB,-0.049,-34.416017,-20.758849,83.796391,-0.00000225,0.00002838,-0.00000864,3.684345906,1.123570548,-2.74E-07,8.33E-08,Alp,11,Dra,1,68537,,256.0943517,,,
45425,45556,80404,3699,,Iot Car,Tureis,9.284838,-59.275229,234.7418,-19.03,13.11,13,2.21,-4.643,A8Ib,0.189,-90.887872,78.251756,-201.791538,-0.00000074,0.00002921,-0.00000381,2.430764937,-1.034547914,-9.23E-08,6.36E-08,Iot,,Car,1,45425,,6269.024975,,,
76835,77070,140573,5854,Gl 596.2,24Alp Ser,Unukalhai,15.737798,6.425627,22.6757,134.66,44.14,2.7,2.63,0.852,K2III,1.167,-12.5786,-18.695648,2.537718,0.00001105,-0.00001009,0.00000513,4.120145986,0.112148346,6.53E-07,2.14E-07,Alp,24,Ser,1,76835,,39.73745051,,,
90979,91262,172167,7001,Gl 721,3Alp Lyr,Vega,18.61564,38.783692,7.6787,201.02,287.46,-12.1,0.03,0.604,A0Vvar,-0.001,0.960565,-5.908009,4.809731,0.00000476,0.00001734,0.00000059,4.873563096,0.676903116,9.75E-07,1.39E-06,Alp,3,Lyr,1,90979,,49.93441887,,,
63405,63608,113226,4932,,47Eps Vir,Vindemiatrix,13.036278,10.95915,33.6022,-275.05,19.96,-14,2.85,0.218,G8IIIvar,0.934,-31.782664,-8.840495,6.38806,0.00000213,0.0000471,0.00000047,3.412889543,0.191273257,-1.33E-06,9.68E-08,Eps,47,Vir,1,63405,,71.25248248,,,
34354,34444,54605,2693,,25Del CMa,Wezen,7.139857,-26.3932,492.6108,-2.75,3.33,34,1.83,-6.633,F8Ia,0.671,-129.733458,421.761488,-218.979855,-0.00000392,0.00003508,-0.00000833,1.869210132,-0.460648234,-1.33E-08,1.61E-08,Del,25,CMa,1,34354,,39192.23225,,,
18497,18543,25025,1231,,34Gam Eri,Zaurak,3.967157,-13.508515,62.3441,60.51,-111.34,62,2.97,-1.004,M1IIIb Ca-1,1.588,30.760217,52.235828,-14.56308,0.00001154,0.00005563,-0.00004753,1.038599284,-0.235768069,2.93E-07,-5.40E-07,Gam,34,Eri,1,18497,,219.5836501,Gam,3,2.95
54712,54872,97603,4357,Gl 419,68Del Leo,Zosma,11.235138,20.523717,17.9147,143.31,-130.43,-20.2,2.56,1.294,A4V,0.128,-16.442201,3.337108,6.280742,0.00001259,-0.00001526,-0.00001785,2.941352165,0.358206432,6.95E-07,-6.32E-07,Del,68,Leo,1,54712,,26.44843627,,,
72396,72622,130841,5531,Gl 564.1,9Alp2Lib,Zubenelgenubi,14.847977,-16.041778,23.2396,-105.69,-69,-46.7,2.75,0.919,A3IV,0.147,-16.408581,-15.151818,-6.421874,0.00002722,0.00004135,0.00000573,3.88719117,-0.279981846,-5.12E-07,-3.35E-07,Alp-2,9,Lib,1,72396,,37.35940923,,,
74556,74785,135742,5685,,27Bet Lib,Zubeneschemali,15.283449,-9.382917,56.7537,-96.39,-20.76,-35,2.61,-1.16,B8V,-0.071,-36.549398,-42.420251,-9.252607,0.00000357,0.00004477,0.0000002,4.001197527,-0.163762802,-4.67E-07,-1.01E-07,Bet,27,Lib,1,74556,,253.512863,,,
101607,101936,196758,7897,,1    Aqr,,20.656914,0.486445,71.4796,103,-19.44,-43,5.15,0.879,K1III,1.06,45.804352,-54.871407,0.606856,-0.00000074,0.00005659,-0.00000711,5.407967513,0.00849006,4.99E-07,-9.42E-08,,1,Aqr,1,101607,,38.76144867,,,
8527,8544,11154,530,,1    Ari,,1.835714,22.275338,179.5332,-14.32,-7.55,3,5.83,-0.441,K1III+...,0.743,147.315872,76.804535,68.053486,0.00001049,-0.00000859,-0.00000492,0.480588911,0.388777994,-6.94E-08,-3.66E-08,,1,Ari,1,8527,,130.737447,,,
66516,66727,119055,5144,,1    Boo,,13.677909,19.955719,100.6036,-46.46,23.23,-26,5.73,0.717,A1V,0.017,-85.585022,-40.21602,34.335306,0.00001648,0.00003278,0.00000157,3.580868099,0.348293008,-2.25E-07,1.13E-07,,1,Boo,1,66516,,44.99870339,,,
21096,21148,28446,1417,,1    Cam,,4.533845,53.91083,100000,-3.19,-5.99,-7,5.78,-14.22,B0III SB,0.119,22058.6551,54618.12528,80810.12383,0.00231106,0.00159278,-0.00171624,1.186957779,0.940921486,-1.55E-08,-2.90E-08,,1,Cam,1,21096,,42461956.39,DL,5.806,5.766
113743,114104,218376,8797,,1    Cas,,23.110226,59.41976,346.0208,6.77,-1.97,-9,4.84,-2.856,B0.5IV,-0.06,171.281673,-40.636373,297.895304,0.00000083,0.00001147,-0.00000961,6.050243023,1.03707045,3.28E-08,-9.55E-09,,1,Cas,1,113743,,1208.926785,,,
66941,67153,119756,5168,Gl 525.1,1    Cen,,13.761471,-33.043721,19.4024,-461.85,-146.17,-21.6,4.23,2.791,F3V,0.39,-14.565089,-7.237099,-10.579613,0.00000397,0.00005048,0.00000052,3.602744795,-0.576721734,-2.24E-06,-7.09E-07,,1,Cen,1,66941,,6.661929002,,,
117810,118178,224481,9065,,1    Cet,,23.972562,-15.847484,190.8397,82.77,-8.13,4,6.28,-0.123,K1IIICN...,1.079,183.581564,-1.31872,-52.114056,0.00000243,0.00007656,-0.00000835,6.276002001,-0.276590776,4.01E-07,-3.94E-08,,1,Cet,1,117810,,97.54387404,,,
35888,35987,58187,2820,,1    CMi,,7.416161,11.669524,96.9932,-16.29,-14.91,-1,5.37,0.436,A5IV,0.105,-34.415686,88.534488,19.618464,0.00000699,0.00000316,-0.00000707,1.941546407,0.203671608,-7.90E-08,-7.23E-08,,1,CMi,1,35888,,58.29079789,,,
38734,38848,64960,3095,,1    Cnc,,7.949848,15.790281,142.8571,-28.28,-41.64,10,5.8,0.025,K3III,1.285,-67.164198,119.941523,38.873874,0.00000845,0.000025,-0.00002497,2.081265307,0.275592397,-1.37E-07,-2.02E-07,,1,Cnc,1,38734,,85.11380382,,,
100834,101160,195325,7836,,1    Del,,20.50499,10.895924,227.7904,19.25,3.52,-16,6.03,-0.758,A1sh,-0.019,136.401698,-177.282178,43.058188,0.0000066,0.00002628,0.00000072,5.368193702,0.190169753,9.33E-08,1.71E-08,,1,Del,1,100834,,175.0652708,,,
28664,28734,41116,2134,,1    Gem,,6.068671,23.263341,47.5511,-2.6,-119.72,20,4.16,0.774,G7III,0.835,-0.785331,43.678266,18.780748,0.00000007,0.0000297,-0.00001727,1.588774308,0.406021896,-1.26E-08,-5.80E-07,,1,Gem,1,28664,,42.6972594,,,
41094,41211,70958,3297,Gl 306,1    Hya,,8.409726,-3.75124,26.617,-211,-25.83,73,5.61,3.484,F3V,0.478,-15.666609,21.448174,-1.741453,-0.00002183,0.00007604,-0.00000821,2.20166121,-0.065471493,-1.02E-06,-1.25E-07,,1,Hya,1,41094,,3.518843888,,,
109591,109937,211388,8498,,1    Lac,,22.26616,37.748737,190.4762,8.74,0.76,-8,4.14,-2.259,K3III,1.447,135.358669,-66.041055,116.609456,-0.00000266,0.00001028,-0.00000445,5.829266996,0.658839742,4.24E-08,3.68E-09,,1,Lac,1,109591,,697.5896043,,,
23419,23474,32503,1634,,1    Lep,,5.045828,-22.795052,143.472,61.22,14.58,33,5.74,-0.044,K1IV,1.188,32.697842,128.161268,-55.586329,-0.00003259,0.00004448,-0.00000373,1.320994643,-0.397848713,2.97E-07,7.07E-08,,1,Lep,1,23419,,90.69847815,,,
74376,74604,135153,5660,,1    Lup,,15.2437,-31.519121,598.8024,-9.72,1.83,-23,4.91,-3.976,F3III,0.374,-337.201135,-383.227256,-313.043658,-0.00000977,0.00003161,0.00001683,3.990791337,-0.550112441,-4.71E-08,8.87E-09,,1,Lup,1,74376,,3391.563869,,,
29846,29919,42973,2215,,1    Lyn,,6.298563,61.515286,195.6947,-9.61,-2.37,11,5.01,-1.448,M3III,1.843,-7.287663,93.046642,172.004844,0.00000852,0.00000803,0.00000882,1.648959901,1.073644287,-4.66E-08,-1.15E-08,,1,Lyn,1,29846,,330.5217169,UW,5.077,4.917
28249,28321,40535,2107,,1    Mon,,5.983633,-9.382223,90.3342,18.42,14.21,12,6.15,1.371,F2IV,0.333,0.381887,89.125068,-14.726287,-0.00000801,0.00001316,0.00000414,1.566511497,-0.163750691,8.93E-08,6.89E-08,,1,Mon,1,28249,,24.63769077,V474,6.273,5.963
